token_id,num_sales,last_sale,class,age,genre,origin,latent
6233,1,1.43,Poet,0.46,son,JHNO,BIYU
6221,0,,Poet,0.21,nah,FJLH,YLNK
6234,0,,Poet,0.30,son,UOV2,5OKB
6222,0,,Poet,0.26,ion,6LC5,MGTQ
6235,0,,Poet,0.58,nas,3W2Q,ZCMN
6223,0,,Poet,0.39,ioh,VIAK,7N9K
6224,0,,Poet,0.23,ioh,YHIN,G7PR
6236,0,,Poet,0.25,sof,08YY,37CP
6225,0,,Poet,0.47,ios,3W2Q,F6CX
6237,1,1.4,Poet,0.37,ioh,IO4X,A4HZ
6226,0,,Poet,0.49,iof,VV7T,RD64
6238,1,1.8,Poet,0.28,ioh,SGHV,7RCZ
6227,0,,Poet,0.44,ioh,550V,WMNT
6239,1,2.2,Poet,0.60,soa,TRR0,5ECQ
6228,0,,Poet,0.60,ios,Y5VJ,BS8J
6240,0,,Poet,0.49,soh,1BO9,D3PL
6241,1,2.0,Poet,0.40,nas,8OL8,SL89
6242,1,1.46,Poet,0.23,ioh,7THK,68S0
6243,0,,Poet,0.37,ioh,HNOY,ZMVL
6244,0,,Poet,0.37,ioh,MRWI,BIYU
6247,0,,Poet,0.19,nas,CZ9A,6BN1
6245,0,,Poet,0.18,ioh,68AC,A8T9
6246,0,,Poet,0.23,fea,GBKP,WCW0
6248,0,,Poet,0.44,ioh,DK7L,5T1X
6249,1,2.5,Poet,0.37,nas,E1FR,XF1E
6251,0,,Poet,0.28,ioh,I7E1,QW7B
6250,0,,Poet,0.35,ioh,YZDM,17D1
6252,1,1.45,Poet,0.61,fei,SYLR,JM8G
6253,0,,Poet,0.42,ioh,JAF9,RD64
6255,0,,Poet,0.40,ion,CR0J,9VIV
6254,0,,Poet,0.51,ioh,JAU4,078H
6256,0,,Poet,0.33,naf,13LU,AFTO
6261,0,,Poet,0.28,nai,5Y9U,2932
6257,0,,Poet,0.23,son,SM9N,2WOO
6262,0,,Poet,0.37,fen,HYIP,JM8G
6263,0,,Poet,0.39,iof,VJRD,QSLO
6269,0,,Poet,0.28,ion,ZMRN,GFAW
6258,0,,Poet,0.35,ion,UF9D,NA7C
6273,0,,Poet,0.35,ion,HAO1,TLGW
6265,0,,Poet,0.40,ioh,DGG1,L7O4
6259,0,,Poet,0.32,nas,BT3T,ET1P
6264,0,,Poet,0.28,feh,Z6U6,D3PL
6277,0,,Poet,0.44,ioh,ZUU1,UZMO
6266,1,2.0,Poet,0.58,nas,JHNO,ZXF2
6260,0,,Poet,0.32,son,EDBZ,F5QC
6267,0,,Poet,0.19,nai,OR9P,I29T
6270,0,,Poet,0.30,son,2HO5,R9AL
6268,0,,Poet,0.35,fes,UF9D,ZYML
6271,0,,Poet,0.39,ion,YO2Y,2C3F
6272,0,,Poet,0.39,ioh,WJ0C,ZYML
6274,0,,Poet,0.37,nai,N922,H93P
6275,0,,Poet,0.30,fes,TL50,6PM3
6276,0,,Poet,0.19,son,0PU1,7966
6278,0,,Poet,0.42,iof,Y7IN,I29T
6279,0,,Poet,0.35,ion,N50R,WE19
6280,0,,Poet,0.37,naa,ZOFH,YZK9
6283,0,,Poet,0.23,nai,CVNO,D7YW
6281,0,,Poet,0.28,ion,U17W,DCUJ
6292,0,,Poet,0.39,aef,6A1L,PLIM
6289,0,,Poet,0.46,ion,WJ0C,ZCMN
6284,0,,Poet,0.28,fei,4YFL,14G8
6290,0,,Poet,0.39,son,1R03,EJWY
6282,1,1.49,Poet,0.46,nai,PJBL,9BKS
6286,0,,Poet,0.28,ioh,O18F,OQAP
6287,0,,Poet,0.16,ion,YENR,8AIK
6285,0,,Poet,0.33,ioh,OYQR,4R7W
6291,0,,Poet,0.49,nas,PIR0,PZ6X
6288,0,,Poet,0.30,ion,35X7,UZMO
6294,0,,Poet,0.25,aen,9ZT0,2WOO
6293,0,,Poet,0.23,nas,7FSZ,RR58
6295,0,,Poet,0.40,nai,BXEE,AFTO
6296,0,,Poet,0.32,ion,7UOJ,VB57
6297,1,1.39,Poet,0.30,ioh,417W,OP3R
6298,0,,Poet,0.26,fea,G3AS,3XRI
6299,0,,Poet,0.25,nai,2HB2,C14A
6300,0,,Poet,0.33,naf,HYIP,M8W3
6304,0,,Poet,0.53,aef,CWVW,HMJ0
6303,0,,Poet,0.37,ion,7R5A,0799
6301,0,,Poet,0.37,ion,ZVJP,FLKZ
6305,0,,Poet,0.25,naf,U17W,2C3F
6312,0,,Poet,0.40,ioh,SEWV,IEQH
6306,0,,Poet,0.54,nas,FY5Y,WGAT
6302,0,,Poet,0.30,nai,JH6P,U6AQ
6313,0,,Poet,0.42,iol,KT3Q,NY5N
6307,0,,Poet,0.32,naf,TD0B,LTGX
6308,0,,Poet,0.39,aeh,MRWI,9VIV
6309,0,,Poet,0.25,ioh,ZMRN,DRF0
6310,0,,Poet,0.37,nah,Q51C,J0OS
6311,0,,Poet,0.25,ioh,9WZF,EM3E
6314,1,1.5,Poet,0.39,ion,BHB1,NQYB
6315,0,,Poet,0.37,ioh,RF26,NF4T
6316,0,,Poet,0.35,ioh,AKVS,RHOF
6322,0,,Poet,0.54,sof,MZ8U,D3PL
6320,0,,Poet,0.46,ioh,NG8X,UX6F
6317,1,1.7,Poet,0.40,ion,0DEL,7N9K
6319,0,,Poet,0.28,nas,Q0G3,C14A
6321,1,1.5,Poet,0.21,ioh,TN8L,EL0U
6318,0,,Poet,0.37,ioh,DRD6,EU0A
6323,0,,Poet,0.42,ion,12EN,GBRB
6325,0,,Poet,0.35,nai,THRF,7IO8
6324,0,,Poet,0.51,ion,744A,N50M
6326,0,,Poet,0.32,ion,AKVS,YLNK
6327,0,,Poet,0.39,naf,S0YK,213C
6328,0,,Poet,0.32,ion,96HJ,88Y0
6329,0,,Poet,0.21,nai,PQMZ,X3YM
6332,0,,Poet,0.25,ion,NVHF,V092
6330,0,,Poet,0.25,nai,CVFG,OP3R
6333,0,,Poet,0.58,ion,B4DH,ELW8
6331,0,,Poet,0.25,ion,H5HP,2C3F
6334,0,,Poet,0.30,fea,L7J0,R7MD
6335,0,,Poet,0.35,ion,DLPT,8TAH
6337,0,,Poet,0.51,soi,FZ0P,01GE
6338,0,,Poet,0.26,nas,N96F,V092
6336,0,,Poet,0.40,ioh,K69D,LH2V
6339,0,,Poet,0.33,fes,XQIC,JM8G
6340,0,,Poet,0.35,nas,WK16,5OKB
6341,0,,Poet,0.26,ion,CVFG,X44S
6342,0,,Poet,0.54,ioh,TSTK,P69K
6343,1,1.06,Poet,0.44,naf,OIZ4,VQD0
6353,0,,Poet,0.23,ion,HWY9,2WOO
6345,0,,Poet,0.37,luh,QZCA,HBRP
6346,0,,Poet,0.40,nas,2BVH,UX6F
6344,0,,Poet,0.53,fen,CD9S,0NWS
6354,0,,Poet,0.39,ioh,PU37,9Y0H
6351,0,,Poet,0.32,sof,N5IP,POTL
6347,0,,Poet,0.14,ion,ZLPN,17A2
6352,0,,Poet,0.18,ion,I4F1,GDVV
6348,0,,Poet,0.33,ion,2HO5,X3YM
6349,0,,Poet,0.51,ion,GJJV,VDBS
6350,0,,Poet,0.49,soa,7DYJ,H7XY
6365,0,,Poet,0.35,son,MP0P,078H
6366,0,,Poet,0.65,iof,NBJS,OGD0
6368,0,,Poet,0.56,nai,B3HS,DCUJ
6367,0,,Poet,0.33,ioh,IKRX,88Y0
6355,0,,Poet,0.46,ioh,Y5VJ,YP04
6369,0,,Poet,0.33,aes,92I3,EL0U
6356,0,,Poet,0.49,sof,PLDI,9UI9
6370,0,,Poet,0.54,ioa,T3PF,6NTE
6357,0,,Poet,0.49,ion,HR1S,5ECQ
6371,0,,Poet,0.58,ioh,JJCL,RO32
6358,0,,Poet,0.33,fen,FS2H,8LHR
6372,0,,Poet,0.30,fes,QF9T,WGAT
6359,0,,Poet,0.32,nai,XYPD,G7PR
6360,0,,Poet,0.26,nas,E82W,6BN1
6361,0,,Poet,0.33,ioh,BXFN,BDOH
6362,0,,Poet,0.51,ioh,9EQK,DCUJ
6363,0,,Poet,0.65,ioh,3ETY,YP04
6364,0,,Poet,0.39,ioh,YZY1,H6VZ
6373,0,,Poet,0.37,son,KV8T,EZCO
6377,1,1.5,Poet,0.07,nai,JLRD,3NEH
6374,0,,Poet,0.40,nas,1BMT,ZK2P
6378,0,,Poet,0.28,aen,7X81,37CP
6383,0,,Poet,0.35,nai,RQ3U,2PD6
6379,0,,Poet,0.49,ioa,6UGH,ZCMN
6384,0,,Poet,0.23,ion,I4F1,2Y3P
6375,0,,Poet,0.37,ioh,NFHQ,UZMO
6380,0,,Poet,0.60,ioh,550V,X3YM
6376,0,,Poet,0.40,ioh,OQIJ,WE19
6381,0,,Poet,0.30,nal,P0P0,BIYU
6382,0,,Poet,0.33,ioh,26L8,MN18
6385,0,,Poet,0.32,ioh,LC1C,3NEH
6386,0,,Poet,0.35,ion,JXFZ,EJWY
6388,0,,Poet,0.39,son,TDZN,A4HZ
6387,0,,Poet,0.33,aes,Z6U6,MY2T
6389,0,,Poet,0.25,son,Q0G3,YLNK
6390,0,,Poet,0.23,nai,35X7,B9UA
6391,0,,Poet,0.32,nai,YBNP,5L9N
6393,0,,Poet,0.39,nas,0LJY,R9AL
6395,1,1.169,Poet,0.35,ioh,VNWP,OOO3
6392,0,,Poet,0.26,son,22ZD,CXBO
6396,0,,Poet,0.35,nas,Z6U6,R9AL
6394,0,,Poet,0.63,ioa,5D7N,DRF0
6397,0,,Poet,0.26,aef,9ZT0,YLNK
6398,0,,Poet,0.26,lui,POLU,WZRT
6399,0,,,0.44,ioh,DRZQ,C14A
6407,0,,Poet,0.33,luh,8PFM,RD64
6400,0,,Poet,0.26,nah,OHFI,EL0U
6405,0,,Poet,0.21,nas,A5DU,14G8
6408,0,,Poet,0.28,ioh,YENR,SFBT
6404,0,,Poet,0.30,nas,NP2G,IS4E
6401,0,,Poet,0.68,iof,SYLR,3NEH
6410,1,2.5,Poet,0.26,fen,7XT6,LCBO
6406,0,,Poet,0.49,son,ZUU1,KT8B
6409,0,,Poet,0.33,nah,6BZ4,ZCMN
6402,0,,Poet,0.23,ioh,2GVI,88Y0
6403,0,,Poet,0.19,nai,0GBN,RHOF
6418,0,,Poet,0.37,sof,7DAC,GBRB
6411,0,,Poet,0.58,ion,HEM1,WZRT
6442,0,,Poet,0.21,nai,Z11X,37CP
6419,0,,Poet,0.65,fea,8SF9,QW7B
6412,0,,Poet,0.23,ioh,VAR3,3XRI
6413,0,,Poet,0.37,nas,WAVF,UJZD
6420,0,,Poet,0.30,ion,X1YX,RR58
6445,0,,Poet,0.18,ion,AAC2,ZJYM
6443,1,1.09,Poet,0.37,fes,PLDI,A2B5
6446,1,2.0,Poet,0.21,nai,YBNP,88Y0
6414,0,,Poet,0.26,nai,MNND,CSJ3
6421,0,,Poet,0.21,fen,V4MS,XUZN
6444,1,1.089,Poet,0.39,ioh,HOWV,H7XY
6447,0,,Poet,0.40,ios,RN96,ZMVL
6415,0,,Poet,0.30,ion,DU92,QUMP
6422,0,,Poet,0.54,ioh,0DEL,4RJ9
6449,0,,Poet,0.19,iof,0VZV,MN18
6448,0,,Poet,0.35,ion,EQ2O,DUCX
6423,0,,Poet,0.28,nas,ZCAV,17D1
6416,0,,Poet,0.37,ion,RGFX,8TAH
6450,0,,Poet,0.25,ioh,6TTI,QW7B
6424,0,,Poet,0.35,iol,ZS9Q,BD1E
6417,0,,Poet,0.25,ioh,QGEA,9EWS
6425,0,,Poet,0.39,iof,W92U,GTQ3
6426,0,,Poet,0.28,ioa,1B1Q,5W4U
6427,0,,Poet,0.33,ion,LWBD,RZ80
6428,0,,Poet,0.33,ion,8IRH,U56X
6429,0,,Poet,0.37,ioh,U74K,NQYB
6430,0,,Poet,0.19,iol,M3PX,SFBT
6431,0,,Poet,0.33,ioh,DA6Z,G7PR
6432,0,,Poet,0.49,ioh,DZ7D,P69K
6433,0,,Poet,0.39,ioh,1DVP,I29T
6434,0,,Poet,0.25,nas,NZI7,MGUM
6435,0,,Poet,0.25,ioh,169Y,DN6M
6436,0,,Poet,0.37,ios,82D5,LCBO
6437,0,,Poet,0.19,nai,VDRW,ELW8
6438,0,,Poet,0.40,iof,2EIA,2C3F
6439,0,,Poet,0.28,ioh,A678,4C9D
6440,0,,Poet,0.49,aes,2222,ZCZW
6441,0,,Poet,0.37,nas,FEJM,BMOZ
6453,0,,Poet,0.32,aef,3NPK,L01A
6451,0,,Poet,0.33,ioh,QHD2,X6Q0
6454,0,,Poet,0.39,ioh,VU3N,8LHR
6452,0,,Poet,0.25,ioh,JLRD,70TX
6462,0,,Poet,0.25,sof,5AOY,70TX
6455,0,,Poet,0.40,ioh,0ARK,PLIM
6457,0,,Poet,0.28,fes,7FSZ,9Y0H
6456,1,1.5,Poet,0.53,iol,XXLU,EL0U
6463,0,,Poet,0.30,ion,LMP9,KOR4
6465,0,,Poet,0.40,ioh,QYRU,4RSM
6464,0,,Poet,0.42,ioh,8B35,JQGU
6458,0,,Poet,0.37,ion,IIEV,6OKB
6466,1,1.3,Poet,0.60,fel,IRE4,QUMP
6459,0,,Poet,0.39,aef,9G2E,ZMVL
6467,0,,Poet,0.54,ioh,0C9N,I29T
6460,0,,Poet,0.40,son,7DYJ,01GE
6468,0,,Poet,0.37,ion,WXE7,TLGW
6461,0,,Poet,0.61,nai,P1DC,J33L
6470,1,1.75,Poet,0.19,nai,KQJR,YVOK
6469,0,,Poet,0.26,naf,2BVH,J0OS
6477,0,,Poet,0.42,ion,RJVE,RO32
6479,0,,Poet,0.42,aen,6BAT,9BKS
6481,1,2.0,Poet,0.35,feh,JP3S,A8T9
6476,0,,Poet,0.19,nas,CZ9A,ZCDT
6474,0,,Poet,0.25,nas,Y19Q,J0OS
6471,0,,Poet,0.28,ioh,X95A,FLKZ
6473,1,0.9,Poet,0.25,ioh,GANB,IIVE
6478,0,,Poet,0.53,naf,WXE7,MN18
6480,0,,Poet,0.33,nas,25GD,50PW
6472,0,,Poet,0.25,ioa,YIRI,7B4L
6475,0,,Poet,0.28,son,VF67,3VBW
6482,0,,Poet,0.26,fel,VF67,213C
6483,0,,Poet,0.35,nah,BT3T,KT8B
6484,0,,Poet,0.35,ioh,9903,U56X
6487,0,,Poet,0.16,soh,WKWW,UX6F
6485,0,,Poet,0.51,ion,SEWV,8AIK
6488,1,1.35,Poet,0.39,ioh,AYUX,8TAH
6486,0,,Poet,0.14,son,UCHS,VDBS
6489,0,,Poet,0.47,lua,H5PO,J33L
6490,0,,Poet,0.60,ioh,AYUX,GTQ3
6491,0,,Poet,0.33,ion,S44G,QSLO
6493,0,,Poet,0.46,nas,0VZV,9UI9
6492,0,,Poet,0.53,ioh,R5SS,QUMP
6495,0,,Poet,0.25,iol,NVHF,078H
6494,0,,Poet,0.26,ioh,P2TT,OXYI
6496,1,1.28,Poet,0.32,ioh,WZDU,UX6F
6505,0,,Poet,0.28,nah,41I3,5K5S
6501,0,,Poet,0.30,naa,PL27,7B4L
6497,1,3.5,Poet,0.39,ion,R514,BD1E
6500,1,1.6,Poet,0.44,ioh,V829,L7O4
6499,0,,Poet,0.21,nai,WGTS,17A2
6504,0,,Poet,0.30,ioh,IFG8,01GE
6502,0,,Poet,0.35,ioh,MI84,37CP
6503,0,,Poet,0.32,nas,N922,YAZK
6498,0,,Poet,0.35,ion,HPV2,OFV1
6506,1,1.09,Poet,0.30,ioh,F6RH,X5WF
6508,0,,Poet,0.40,feh,2JSA,6NTE
6507,1,1.49,Poet,0.33,aen,3TIM,3NEH
6514,0,,Poet,0.26,fen,F8MG,H93P
6509,0,,Poet,0.42,naa,FJLH,LTGX
6513,0,,Poet,0.28,sof,63H7,BMOZ
6512,0,,Poet,0.23,ioh,UDZ0,BD1E
6510,0,,Poet,0.25,nas,XBJA,6HUH
6515,0,,Poet,0.32,nas,ZKVF,5K5S
6511,0,,Poet,0.28,ioh,FY8D,RZ80
6517,0,,Poet,0.26,aeh,RBW2,5RXP
6516,0,,Poet,0.30,ioh,OYQR,OQAP
6523,0,,Poet,0.68,aei,2EIA,5K5S
6518,0,,Poet,0.32,ioh,O18F,078H
6524,1,1.04,Poet,0.35,ioh,04UX,3XRI
6519,0,,Poet,0.35,ioh,22B4,EKVX
6520,0,,Poet,0.56,son,5GEH,BMOZ
6525,0,,Poet,0.37,aef,TL50,D7YW
6521,0,,Poet,0.19,aes,6BAT,6OKB
6522,0,,Poet,0.32,ion,KI8O,8LHR
6526,1,0.99,Poet,0.33,nai,S0YK,68S0
6528,0,,Poet,0.44,ioh,0C9N,D7YW
6544,0,,Poet,0.39,naf,7XG4,ET1P
6527,1,0.95,Poet,0.44,nai,6BAT,WPBU
6545,0,,Poet,0.23,ion,F6RH,HBRP
6529,0,,Poet,0.40,fei,2CHQ,LEP3
6546,0,,Poet,0.37,feh,PJBL,IS4E
6530,0,,Poet,0.46,ioh,NG8X,SMH8
6547,0,,Poet,0.46,ion,FWKT,ZK2P
6531,0,,Poet,0.28,naf,UF9D,22SQ
6532,0,,Poet,0.28,ion,MNND,9Y0H
6548,0,,Poet,0.23,ioh,8Q1H,OFV1
6533,0,,Poet,0.37,ioh,X4RV,N50M
6534,0,,Poet,0.26,nai,LJRU,FNZL
6535,0,,Poet,0.35,ioh,GONZ,4RJ9
6536,0,,Poet,0.37,lua,WAPV,PZ6X
6537,0,,Poet,0.44,sof,QF9T,68S0
6538,0,,Poet,0.39,ioh,RL6R,6PM3
6539,0,,Poet,0.39,nah,UOV2,22SQ
6540,0,,Poet,0.33,ioa,PR50,47M9
6541,0,,Poet,0.35,ioh,YEQV,FLKZ
6542,0,,Poet,0.33,naf,WKWW,VW2M
6543,0,,Poet,0.21,ion,L6YP,OXYI
6549,1,1.399,Poet,0.39,fel,VO6C,JQGU
6550,1,2.0,Poet,0.09,naf,7LHU,7N9K
6552,0,,Poet,0.35,ion,417W,HBRP
6553,0,,Poet,0.40,nas,HO4S,7WBO
6551,0,,Poet,0.39,ion,25TL,GFAW
6554,0,,Poet,0.16,ioh,JIEG,DRF0
6555,0,,Poet,0.37,nas,M94X,QSLO
6556,0,,Poet,0.32,ion,EE2P,KOR4
6557,0,,Poet,0.28,ioh,O8Z2,BDOH
6562,0,,Poet,0.46,ioh,R99I,7WBO
6558,0,,Poet,0.28,ioh,L6YP,NF4T
6559,0,,Poet,0.56,nai,5HPE,PZ6X
6560,0,,Poet,0.40,nas,GHIK,MY2T
6561,0,,Poet,0.32,ioh,VLOT,HI8L
6563,0,,Poet,0.18,soa,0GBN,YLNK
6564,0,,Poet,0.53,ioh,VNZ4,ZCZW
6583,0,,Poet,0.40,fei,V5FV,JWK9
6565,0,,Poet,0.46,ion,KB7E,3VBW
6584,1,4.3,Poet,0.30,nah,B899,HI8L
6566,0,,Poet,0.51,nah,KLOU,JZ22
6567,0,,Poet,0.26,ion,0VCF,4RJ9
6588,0,,Poet,0.30,naa,0LJY,ELW8
6568,0,,Poet,0.28,nas,GD7I,4HZ8
6569,0,,Poet,0.49,iol,5CMQ,RD64
6587,0,,Poet,0.39,nas,RHH5,6BN1
6589,0,,Poet,0.23,nas,VBIC,IS4E
6585,0,,Poet,0.30,naa,3TIM,GFAW
6570,0,,Poet,0.37,ion,5G1X,7N9K
6586,0,,Poet,0.26,ion,K1CC,WE19
6571,0,,Poet,0.53,ioh,ZS9Q,NQYB
6572,0,,Poet,0.28,ion,6LC5,WUUF
6573,0,,Poet,0.16,ion,UDZ0,BIYU
6574,0,,Poet,0.37,nah,V4MS,HI8L
6575,0,,Poet,0.16,nas,PQMZ,VQD0
6576,0,,Poet,0.26,iol,UCHS,04M3
6577,0,,Poet,0.32,nah,FJLH,ZFNI
6578,0,,Poet,0.33,ion,9XNH,MGTQ
6579,0,,Poet,0.42,nai,XATK,C14A
6580,0,,Poet,0.35,ioh,XJ1D,88Y0
6581,0,,Poet,0.30,nah,5Y9U,4RSM
6582,0,,Poet,0.23,ioh,VS7T,F5QC
6590,0,,Poet,0.25,ioh,66TL,K00S
6595,0,,Poet,0.47,aes,PBVZ,JFAQ
6596,0,,Poet,0.35,ioh,SEME,37CP
6591,0,,Poet,0.30,ioh,650T,YP04
6597,1,1.5,Poet,0.30,ioh,RDMY,0NWS
6598,1,1.1,Poet,0.37,ion,PLTJ,JFAQ
6599,0,,Poet,0.28,ioh,LD28,5T1X
6592,0,,Poet,0.26,nas,PR50,ZJYM
6600,0,,Poet,0.32,nas,Q0G3,01GE
6593,0,,Poet,0.47,ioh,XXLU,OFV1
6605,0,,Poet,0.33,fes,9G2E,V092
6601,0,,Poet,0.21,ion,LPCL,OP3R
6610,0,,Poet,0.21,naa,6UMS,5OKB
6604,0,,Poet,0.40,ioh,HE0C,EL0U
6594,0,,Poet,0.33,aes,E82W,PTGZ
6602,1,1.2,Poet,0.25,naf,EOUM,17A2
6606,0,,Poet,0.37,ioh,Y5VJ,X6Q0
6612,0,,Poet,0.33,naa,RQ3U,YANT
6603,0,,Poet,0.35,fes,FZPV,LH2V
6607,0,,Poet,0.26,aen,5Y9U,GFAW
6611,0,,Poet,0.30,nai,OYQR,A2B5
6608,0,,Poet,0.26,ioh,7HJ3,V092
6609,0,,Poet,0.33,son,8S6I,14G8
6613,0,,Poet,0.56,ioh,ZW7K,5K5S
6614,0,,Poet,0.32,son,ZKVF,R7MD
6616,0,,Poet,0.39,aei,12SV,EKVX
6615,0,,Poet,0.28,ioh,VS7T,PTGZ
6617,0,,Poet,0.42,iof,HH5J,47M9
6619,0,,Poet,0.37,ioh,BHB1,FMJT
6618,0,,Poet,0.30,ion,12SV,VB57
6620,0,,Poet,0.40,naf,GFSM,17A2
6627,0,,Poet,0.47,soh,FHKA,XR5S
6628,0,,Poet,0.39,naf,X0DI,LTGX
6621,0,,Poet,0.30,ion,MI84,6HUH
6626,0,,Poet,0.42,fel,Q8CK,ZMVL
6622,0,,Poet,0.54,naa,820W,0Y3E
6623,0,,Poet,0.49,ion,ANO3,YZK9
6624,0,,Poet,0.58,ion,9EQK,9UI9
6625,0,,Poet,0.37,ioh,32HF,P69K
6629,0,,Poet,0.14,nai,LCBX,YLNK
6630,0,,Poet,0.42,son,PWE6,EW0H
6631,0,,Poet,0.35,son,S0YK,0NWS
6632,1,1.35,Poet,0.46,ioh,FWKT,63V9
6633,0,,Poet,0.28,ion,QIBQ,22SQ
6634,0,,Poet,0.53,ion,6QVO,Y40M
6635,0,,Poet,0.40,sof,HWY9,ZMVL
6636,0,,Poet,0.30,nas,ZCAV,4R7W
6640,1,1.5,Poet,0.19,ioh,NWBJ,EKVX
6637,0,,Poet,0.33,fea,0VS1,88Y0
6639,0,,Poet,0.35,nas,V97G,7U1D
6638,0,,Poet,0.35,naf,35X7,47M9
6641,0,,Poet,0.18,ioh,169Y,A2B5
6642,1,1.4567,Poet,0.37,ion,9G2E,JWK9
6643,0,,Poet,0.35,ion,0VZV,YP04
6645,0,,Poet,0.28,ioh,2TZA,RAPU
6646,0,,Poet,0.37,naf,LCSS,WE19
6647,0,,Poet,0.40,son,6YCM,MNMC
6644,0,,Poet,0.49,ion,MCG8,0799
6648,0,,Poet,0.49,naf,OU3V,D7YW
6652,0,,Poet,0.30,ioh,U2K1,J0OS
6649,0,,Poet,0.35,nai,S7WH,2C3F
6653,0,,Poet,0.46,ioh,TODS,7RCZ
6654,0,,Poet,0.56,ioh,RN96,V092
6650,0,,Poet,0.26,ioh,OKI8,93LT
6655,0,,Poet,0.58,nas,46WE,5T1X
6651,0,,Poet,0.33,ion,V405,YAZK
6656,0,,Poet,0.39,ioh,I63Z,8GWE
6658,0,,Poet,0.26,nas,G3AS,QW7B
6657,0,,Poet,0.37,ion,PEAB,0NWS
6659,2,1.475,Poet,0.33,nai,DZHD,2C3F
6660,0,,Poet,0.35,ion,1P6U,EL0U
6661,0,,Poet,0.37,nah,XATK,D3PL
6662,0,,Poet,0.30,ioh,RMG8,RAPU
6664,0,,Poet,0.46,ioh,41I3,8SBN
6671,0,,Poet,0.21,naf,1F2T,YLNK
6665,0,,Poet,0.26,ion,G8AY,J0OS
6663,0,,Poet,0.46,naf,2JSA,V092
6669,0,,Poet,0.33,ion,579R,C14A
6670,0,,Poet,0.19,nas,63H7,17D1
6672,0,,Poet,0.49,ioh,9EQK,2WOO
6666,0,,Poet,0.25,ion,A678,J33L
6673,0,,Poet,0.33,fen,XI26,K00S
6667,0,,Poet,0.60,ioh,CXRI,VW2M
6676,0,,Poet,0.33,nai,D102,MN18
6674,0,,Poet,0.47,ioh,KT3Q,5T1X
6668,0,,Poet,0.47,nas,2222,17D1
6675,0,,Poet,0.26,ioh,A5LI,8LHR
6677,0,,Poet,0.67,nai,A3XJ,F6CX
6678,0,,Poet,0.25,fes,63H7,OQAP
6680,0,,Poet,0.40,nah,XYPD,BMOZ
6679,1,1.35,Poet,0.49,nas,5HHM,FLKZ
6686,0,,Poet,0.46,ioh,WEI0,8GWE
6681,0,,Poet,0.21,nas,WGTS,ZXF2
6687,1,200.0,Poet,0.44,son,2XUK,4T30
6690,0,,Poet,0.39,ioh,29XP,IS4E
6682,0,,Poet,0.25,ioh,KWJ6,MGTQ
6693,0,,Poet,0.40,ion,ZDXR,53FI
6692,0,,Poet,0.25,iof,IKRX,6OKB
6694,0,,Poet,0.33,ion,442K,7B4L
6688,0,,Poet,0.30,iof,4YCQ,9Y0H
6691,0,,Poet,0.33,ioh,S0ME,IFYR
6683,0,,Poet,0.33,nas,XFYF,U56X
6689,0,,Poet,0.44,naa,FZWO,ZK2P
6684,0,,Poet,0.39,naa,E7SR,Y40M
6685,0,,Poet,0.35,ioh,HI2I,NF4T
6695,0,,Poet,0.19,fes,PAXD,X5WF
6700,0,,Poet,0.46,ioh,YO2Y,L01A
6696,0,,Poet,0.21,ioh,LAO4,YP04
6697,0,,Poet,0.28,ion,K1CC,ZXF2
6698,0,,Poet,0.30,naa,YRT3,71R2
6699,0,,Poet,0.35,nai,PEAB,8GWE
6701,0,,Poet,0.33,nas,SM9N,6NTE
6703,0,,Poet,0.25,naf,GGSQ,RZ80
6702,0,,Poet,0.40,iof,6N34,01GE
6704,0,,Poet,0.35,nah,ZOFH,I29T
6706,0,,Poet,0.39,fei,TDU8,VQD0
6705,0,,Poet,0.26,ioh,R5SS,J2WK
6710,0,,Poet,0.35,iof,QHD2,H6VZ
6707,0,,Poet,0.26,naf,UCBD,14G8
6708,0,,Poet,0.39,sof,TL50,CNBJ
6709,0,,Poet,0.46,nas,9XNH,OOO3
6711,0,,Poet,0.19,iof,ONTN,CVGS
6712,0,,Poet,0.39,ion,1KX1,3VBW
6717,0,,Poet,0.30,ioh,16BF,F5QC
6719,0,,Poet,0.28,ioh,NG8X,3XRI
6718,0,,Poet,0.70,fen,CWVW,5WHF
6713,0,,Poet,0.33,ioh,J6PA,NA7C
6720,0,,Poet,0.33,son,2BMS,BIYU
6721,0,,Poet,0.33,fel,K4EX,J33L
6714,0,,Poet,0.37,ion,YD7E,X5WF
6715,0,,Poet,0.44,ioh,8PPT,SL89
6716,0,,Poet,0.25,fea,7XT6,ZXF2
6722,0,,Poet,0.35,ion,8557,MGUM
6724,0,,Poet,0.33,sof,X2K1,CVGS
6723,0,,Poet,0.23,ion,CZJ8,M8W3
6726,1,1.5,Poet,0.37,ioh,NBWZ,ZYML
6725,0,,Poet,0.54,ion,GTBW,50PW
6727,0,,Poet,0.18,nas,SEVV,AFTO
6728,0,,Poet,0.33,nas,NZI7,P69K
6730,0,,Poet,0.37,ion,SWTT,NY5N
6732,0,,Poet,0.26,ioh,XRYI,GFAW
6729,0,,Poet,0.37,ion,YD7E,ET1P
6731,0,,Poet,0.32,son,92SW,U56X
6733,0,,Poet,0.26,nas,SNMV,J0OS
6734,0,,Poet,0.28,aeh,7WET,868I
6735,0,,Poet,0.23,ioh,68AC,W6CP
